,nconst,writer,primaryName,birthYear,tconst,category
4865,nm0026153,writer,Hans Christian Andersen,1805,tt16494252,writer
4866,nm0026153,writer,Hans Christian Andersen,1805,tt16494254,writer
4867,nm0026153,writer,Hans Christian Andersen,1805,tt16494256,writer
4868,nm0026153,writer,Hans Christian Andersen,1805,tt16494258,writer
4869,nm0026153,writer,Hans Christian Andersen,1805,tt16494260,writer
4870,nm0026153,writer,Hans Christian Andersen,1805,tt16494264,writer
4871,nm0026153,writer,Hans Christian Andersen,1805,tt16494266,writer
4872,nm0026153,writer,Hans Christian Andersen,1805,tt16494270,writer
4873,nm0026153,writer,Hans Christian Andersen,1805,tt16494272,writer
4874,nm0026153,writer,Hans Christian Andersen,1805,tt16494274,writer
4875,nm0026153,writer,Hans Christian Andersen,1805,tt16494276,writer
4876,nm0026153,writer,Hans Christian Andersen,1805,tt16494278,writer
4877,nm0026153,writer,Hans Christian Andersen,1805,tt16494280,writer
4878,nm0026153,writer,Hans Christian Andersen,1805,tt16494282,writer
4879,nm0026153,writer,Hans Christian Andersen,1805,tt16494284,writer
4880,nm0026153,writer,Hans Christian Andersen,1805,tt16494288,writer
4881,nm0026153,writer,Hans Christian Andersen,1805,tt16494290,writer
4882,nm0026153,writer,Hans Christian Andersen,1805,tt16494292,writer
4883,nm0026153,writer,Hans Christian Andersen,1805,tt16494294,writer
4884,nm0026153,writer,Hans Christian Andersen,1805,tt16494296,writer
4885,nm0026153,writer,Hans Christian Andersen,1805,tt16494300,writer
4886,nm0026153,writer,Hans Christian Andersen,1805,tt16494302,writer
4887,nm0026153,writer,Hans Christian Andersen,1805,tt16494304,writer
4888,nm0026153,writer,Hans Christian Andersen,1805,tt16494306,writer
4889,nm0026153,writer,Hans Christian Andersen,1805,tt16494308,writer
4890,nm0026153,writer,Hans Christian Andersen,1805,tt16494310,writer
4891,nm0026153,writer,Hans Christian Andersen,1805,tt16494312,writer
4892,nm0026153,writer,Hans Christian Andersen,1805,tt16494316,writer
4893,nm0026153,writer,Hans Christian Andersen,1805,tt16494318,writer
4894,nm0026153,writer,Hans Christian Andersen,1805,tt16494322,writer
4895,nm0026153,writer,Hans Christian Andersen,1805,tt16494324,writer
4896,nm0026153,writer,Hans Christian Andersen,1805,tt16494326,writer
4897,nm0026153,writer,Hans Christian Andersen,1805,tt16494328,writer
4898,nm0026153,writer,Hans Christian Andersen,1805,tt16494330,writer
4899,nm0026153,writer,Hans Christian Andersen,1805,tt16494332,writer
4900,nm0026153,writer,Hans Christian Andersen,1805,tt16494334,writer
4901,nm0026153,writer,Hans Christian Andersen,1805,tt16494346,writer
4902,nm0026153,writer,Hans Christian Andersen,1805,tt16494350,writer
4903,nm0026153,writer,Hans Christian Andersen,1805,tt16494352,writer
4904,nm0026153,writer,Hans Christian Andersen,1805,tt16494354,writer
4905,nm0026153,writer,Hans Christian Andersen,1805,tt16494356,writer
4906,nm0026153,writer,Hans Christian Andersen,1805,tt16494358,writer
4907,nm0026153,writer,Hans Christian Andersen,1805,tt16494360,writer
4908,nm0026153,writer,Hans Christian Andersen,1805,tt16494362,writer
4909,nm0026153,writer,Hans Christian Andersen,1805,tt16494364,writer
4910,nm0026153,writer,Hans Christian Andersen,1805,tt16494370,writer
4911,nm0026153,writer,Hans Christian Andersen,1805,tt16494372,writer
4912,nm0026153,writer,Hans Christian Andersen,1805,tt16494376,writer
4913,nm0026153,writer,Hans Christian Andersen,1805,tt16494378,writer
4914,nm0026153,writer,Hans Christian Andersen,1805,tt16494380,writer
4915,nm0026153,writer,Hans Christian Andersen,1805,tt16494382,writer
4916,nm0026153,writer,Hans Christian Andersen,1805,tt16494384,writer
4917,nm0026153,writer,Hans Christian Andersen,1805,tt16494386,writer
4918,nm0026153,writer,Hans Christian Andersen,1805,tt16494388,writer
4919,nm0026153,writer,Hans Christian Andersen,1805,tt16494390,writer
4920,nm0026153,writer,Hans Christian Andersen,1805,tt16494392,writer
4921,nm0026153,writer,Hans Christian Andersen,1805,tt16494394,writer
4922,nm0026153,writer,Hans Christian Andersen,1805,tt16494396,writer
4923,nm0026153,writer,Hans Christian Andersen,1805,tt16494398,writer
4924,nm0026153,writer,Hans Christian Andersen,1805,tt16494400,writer
4925,nm0026153,writer,Hans Christian Andersen,1805,tt16494404,writer
4926,nm0026153,writer,Hans Christian Andersen,1805,tt16494406,writer
4927,nm0026153,writer,Hans Christian Andersen,1805,tt16494408,writer
4928,nm0026153,writer,Hans Christian Andersen,1805,tt16494410,writer
4929,nm0026153,writer,Hans Christian Andersen,1805,tt16494412,writer
4930,nm0026153,writer,Hans Christian Andersen,1805,tt16494414,writer
4931,nm0026153,writer,Hans Christian Andersen,1805,tt16494418,writer
4932,nm0026153,writer,Hans Christian Andersen,1805,tt16494420,writer
4933,nm0026153,writer,Hans Christian Andersen,1805,tt16494422,writer
4934,nm0026153,writer,Hans Christian Andersen,1805,tt16494424,writer
4935,nm0026153,writer,Hans Christian Andersen,1805,tt16494426,writer
4936,nm0026153,writer,Hans Christian Andersen,1805,tt16494428,writer
4937,nm0026153,writer,Hans Christian Andersen,1805,tt16494432,writer
4938,nm0026153,writer,Hans Christian Andersen,1805,tt16494436,writer
4939,nm0026153,writer,Hans Christian Andersen,1805,tt16494438,writer
4940,nm0026153,writer,Hans Christian Andersen,1805,tt16494442,writer
4941,nm0026153,writer,Hans Christian Andersen,1805,tt16494446,writer
4942,nm0026153,writer,Hans Christian Andersen,1805,tt16494448,writer
4943,nm0026153,writer,Hans Christian Andersen,1805,tt16494450,writer
4944,nm0026153,writer,Hans Christian Andersen,1805,tt16494454,writer
4945,nm0026153,writer,Hans Christian Andersen,1805,tt16494456,writer
4946,nm0026153,writer,Hans Christian Andersen,1805,tt16494458,writer
4947,nm0026153,writer,Hans Christian Andersen,1805,tt16494460,writer
4948,nm0026153,writer,Hans Christian Andersen,1805,tt16494464,writer
4949,nm0026153,writer,Hans Christian Andersen,1805,tt16494466,writer
4950,nm0026153,writer,Hans Christian Andersen,1805,tt16494468,writer
4951,nm0026153,writer,Hans Christian Andersen,1805,tt16494472,writer
4952,nm0026153,writer,Hans Christian Andersen,1805,tt16528102,writer
4953,nm0026153,writer,Hans Christian Andersen,1805,tt16528104,writer
4954,nm0026153,writer,Hans Christian Andersen,1805,tt16528110,writer
4955,nm0026153,writer,Hans Christian Andersen,1805,tt16531408,writer
4956,nm0026153,writer,Hans Christian Andersen,1805,tt16531410,writer
4957,nm0026153,writer,Hans Christian Andersen,1805,tt16531412,writer
4958,nm0026153,writer,Hans Christian Andersen,1805,tt16531416,writer
4959,nm0026153,writer,Hans Christian Andersen,1805,tt16531418,writer
4960,nm0026153,writer,Hans Christian Andersen,1805,tt16531420,writer
4961,nm0026153,writer,Hans Christian Andersen,1805,tt16531422,writer
4962,nm0026153,writer,Hans Christian Andersen,1805,tt16531424,writer
4963,nm0026153,writer,Hans Christian Andersen,1805,tt16531426,writer
4964,nm0026153,writer,Hans Christian Andersen,1805,tt16531428,writer
4965,nm0026153,writer,Hans Christian Andersen,1805,tt16531430,writer
4966,nm0026153,writer,Hans Christian Andersen,1805,tt16531432,writer
4967,nm0026153,writer,Hans Christian Andersen,1805,tt16531434,writer
4968,nm0026153,writer,Hans Christian Andersen,1805,tt16531436,writer
4969,nm0026153,writer,Hans Christian Andersen,1805,tt16531458,writer
4970,nm0026153,writer,Hans Christian Andersen,1805,tt16531460,writer
4971,nm0026153,writer,Hans Christian Andersen,1805,tt16531462,writer
4972,nm0026153,writer,Hans Christian Andersen,1805,tt16531464,writer
4973,nm0026153,writer,Hans Christian Andersen,1805,tt16531466,writer
4974,nm0026153,writer,Hans Christian Andersen,1805,tt16531468,writer
4975,nm0026153,writer,Hans Christian Andersen,1805,tt16531470,writer
4976,nm0026153,writer,Hans Christian Andersen,1805,tt16531472,writer
4977,nm0026153,writer,Hans Christian Andersen,1805,tt16531474,writer
4978,nm0026153,writer,Hans Christian Andersen,1805,tt16531476,writer
4979,nm0026153,writer,Hans Christian Andersen,1805,tt16531480,writer
4980,nm0026153,writer,Hans Christian Andersen,1805,tt16531482,writer
4981,nm0026153,writer,Hans Christian Andersen,1805,tt16531484,writer
4982,nm0026153,writer,Hans Christian Andersen,1805,tt16531486,writer
4983,nm0026153,writer,Hans Christian Andersen,1805,tt16531488,writer
4984,nm0026153,writer,Hans Christian Andersen,1805,tt16531490,writer
4985,nm0026153,writer,Hans Christian Andersen,1805,tt16531492,writer
4986,nm0026153,writer,Hans Christian Andersen,1805,tt16531496,writer
4987,nm0026153,writer,Hans Christian Andersen,1805,tt16531498,writer
4988,nm0026153,writer,Hans Christian Andersen,1805,tt16531500,writer
4989,nm0026153,writer,Hans Christian Andersen,1805,tt16531502,writer
4990,nm0026153,writer,Hans Christian Andersen,1805,tt16531504,writer
4991,nm0026153,writer,Hans Christian Andersen,1805,tt16531506,writer
4992,nm0026153,writer,Hans Christian Andersen,1805,tt16531508,writer
4993,nm0026153,writer,Hans Christian Andersen,1805,tt16531510,writer
4994,nm0026153,writer,Hans Christian Andersen,1805,tt16531512,writer
4995,nm0026153,writer,Hans Christian Andersen,1805,tt16531514,writer
4996,nm0026153,writer,Hans Christian Andersen,1805,tt16531516,writer
4997,nm0026153,writer,Hans Christian Andersen,1805,tt16531518,writer
4998,nm0026153,writer,Hans Christian Andersen,1805,tt16531520,writer
4999,nm0026153,writer,Hans Christian Andersen,1805,tt16531522,writer
5000,nm0026153,writer,Hans Christian Andersen,1805,tt16531524,writer
5001,nm0026153,writer,Hans Christian Andersen,1805,tt16531526,writer
5002,nm0026153,writer,Hans Christian Andersen,1805,tt16531528,writer
5003,nm0026153,writer,Hans Christian Andersen,1805,tt16531530,writer
5004,nm0026153,writer,Hans Christian Andersen,1805,tt16531532,writer
5005,nm0026153,writer,Hans Christian Andersen,1805,tt16531536,writer
5006,nm0026153,writer,Hans Christian Andersen,1805,tt16531538,writer
5007,nm0026153,writer,Hans Christian Andersen,1805,tt16531540,writer
5008,nm0026153,writer,Hans Christian Andersen,1805,tt16531542,writer
5009,nm0026153,writer,Hans Christian Andersen,1805,tt16531544,writer
5010,nm0026153,writer,Hans Christian Andersen,1805,tt16531546,writer
5011,nm0026153,writer,Hans Christian Andersen,1805,tt16531548,writer
5012,nm0026153,writer,Hans Christian Andersen,1805,tt16531550,writer
5013,nm0026153,writer,Hans Christian Andersen,1805,tt16531556,writer
5014,nm0026153,writer,Hans Christian Andersen,1805,tt16531560,writer
5015,nm0026153,writer,Hans Christian Andersen,1805,tt16531564,writer
5016,nm0026153,writer,Hans Christian Andersen,1805,tt16531566,writer
5017,nm0026153,writer,Hans Christian Andersen,1805,tt16531572,writer
5018,nm0026153,writer,Hans Christian Andersen,1805,tt16531574,writer
5019,nm0026153,writer,Hans Christian Andersen,1805,tt16531576,writer
5020,nm0026153,writer,Hans Christian Andersen,1805,tt16531578,writer
5021,nm0026153,writer,Hans Christian Andersen,1805,tt16531580,writer
5022,nm0026153,writer,Hans Christian Andersen,1805,tt16531582,writer
5023,nm0026153,writer,Hans Christian Andersen,1805,tt16531584,writer
5024,nm0026153,writer,Hans Christian Andersen,1805,tt16531586,writer
5025,nm0026153,writer,Hans Christian Andersen,1805,tt16531588,writer
5026,nm0026153,writer,Hans Christian Andersen,1805,tt16531590,writer
5027,nm0026153,writer,Hans Christian Andersen,1805,tt16531592,writer
5028,nm0026153,writer,Hans Christian Andersen,1805,tt16531594,writer
5029,nm0026153,writer,Hans Christian Andersen,1805,tt16531596,writer
5030,nm0026153,writer,Hans Christian Andersen,1805,tt16531598,writer
5031,nm0026153,writer,Hans Christian Andersen,1805,tt16531600,writer
5032,nm0026153,writer,Hans Christian Andersen,1805,tt16531602,writer
5033,nm0026153,writer,Hans Christian Andersen,1805,tt16531604,writer
5034,nm0026153,writer,Hans Christian Andersen,1805,tt16531606,writer
5035,nm0026153,writer,Hans Christian Andersen,1805,tt16532570,writer
5036,nm0026153,writer,Hans Christian Andersen,1805,tt16532572,writer
5037,nm0026153,writer,Hans Christian Andersen,1805,tt16532576,writer
5038,nm0026153,writer,Hans Christian Andersen,1805,tt16532578,writer
5039,nm0026153,writer,Hans Christian Andersen,1805,tt16532582,writer
5040,nm0026153,writer,Hans Christian Andersen,1805,tt16532584,writer
5041,nm0026153,writer,Hans Christian Andersen,1805,tt16532588,writer
5042,nm0026153,writer,Hans Christian Andersen,1805,tt16532596,writer
5043,nm0026153,writer,Hans Christian Andersen,1805,tt16532598,writer
5044,nm0026153,writer,Hans Christian Andersen,1805,tt16532602,writer
5045,nm0026153,writer,Hans Christian Andersen,1805,tt16532606,writer
5046,nm0026153,writer,Hans Christian Andersen,1805,tt16532610,writer
5047,nm0026153,writer,Hans Christian Andersen,1805,tt16532614,writer
5048,nm0026153,writer,Hans Christian Andersen,1805,tt16532616,writer
5049,nm0026153,writer,Hans Christian Andersen,1805,tt16532618,writer
5050,nm0026153,writer,Hans Christian Andersen,1805,tt16532620,writer
5051,nm0026153,writer,Hans Christian Andersen,1805,tt16532622,writer
5052,nm0026153,writer,Hans Christian Andersen,1805,tt16532624,writer
5053,nm0026153,writer,Hans Christian Andersen,1805,tt16532628,writer
5054,nm0026153,writer,Hans Christian Andersen,1805,tt16532630,writer
5055,nm0026153,writer,Hans Christian Andersen,1805,tt16532632,writer
5056,nm0026153,writer,Hans Christian Andersen,1805,tt16532636,writer
5057,nm0026153,writer,Hans Christian Andersen,1805,tt16532638,writer
5058,nm0026153,writer,Hans Christian Andersen,1805,tt16532640,writer
5059,nm0026153,writer,Hans Christian Andersen,1805,tt16532642,writer
5060,nm0026153,writer,Hans Christian Andersen,1805,tt16532646,writer
5061,nm0026153,writer,Hans Christian Andersen,1805,tt16532648,writer
5062,nm0026153,writer,Hans Christian Andersen,1805,tt16532650,writer
5063,nm0026153,writer,Hans Christian Andersen,1805,tt16532652,writer
5064,nm0026153,writer,Hans Christian Andersen,1805,tt16532654,writer
5065,nm0026153,writer,Hans Christian Andersen,1805,tt16532658,writer
5066,nm0026153,writer,Hans Christian Andersen,1805,tt16532660,writer
5067,nm0026153,writer,Hans Christian Andersen,1805,tt16532662,writer
5068,nm0026153,writer,Hans Christian Andersen,1805,tt16532664,writer
5069,nm0026153,writer,Hans Christian Andersen,1805,tt16532668,writer
5070,nm0026153,writer,Hans Christian Andersen,1805,tt16532670,writer
5071,nm0026153,writer,Hans Christian Andersen,1805,tt16532672,writer
5072,nm0026153,writer,Hans Christian Andersen,1805,tt16532674,writer
5073,nm0026153,writer,Hans Christian Andersen,1805,tt16532676,writer
5074,nm0026153,writer,Hans Christian Andersen,1805,tt16532678,writer
5075,nm0026153,writer,Hans Christian Andersen,1805,tt16532680,writer
5076,nm0026153,writer,Hans Christian Andersen,1805,tt16532682,writer
5077,nm0026153,writer,Hans Christian Andersen,1805,tt16532684,writer
5078,nm0026153,writer,Hans Christian Andersen,1805,tt16532688,writer
5079,nm0026153,writer,Hans Christian Andersen,1805,tt16532690,writer
5080,nm0026153,writer,Hans Christian Andersen,1805,tt16532692,writer
5081,nm0026153,writer,Hans Christian Andersen,1805,tt16532694,writer
5082,nm0026153,writer,Hans Christian Andersen,1805,tt16532696,writer
5083,nm0026153,writer,Hans Christian Andersen,1805,tt16532698,writer
5084,nm0026153,writer,Hans Christian Andersen,1805,tt16532700,writer
5085,nm0026153,writer,Hans Christian Andersen,1805,tt16532702,writer
5086,nm0026153,writer,Hans Christian Andersen,1805,tt16532704,writer
5087,nm0026153,writer,Hans Christian Andersen,1805,tt16532706,writer
5088,nm0026153,writer,Hans Christian Andersen,1805,tt16532708,writer
5089,nm0026153,writer,Hans Christian Andersen,1805,tt16532710,writer
5090,nm0026153,writer,Hans Christian Andersen,1805,tt16532712,writer
5091,nm0026153,writer,Hans Christian Andersen,1805,tt16532714,writer
5092,nm0026153,writer,Hans Christian Andersen,1805,tt16532716,writer
5093,nm0026153,writer,Hans Christian Andersen,1805,tt16532718,writer
5094,nm0026153,writer,Hans Christian Andersen,1805,tt16532724,writer
5095,nm0026153,writer,Hans Christian Andersen,1805,tt16532726,writer
5096,nm0026153,writer,Hans Christian Andersen,1805,tt16532728,writer
5097,nm0026153,writer,Hans Christian Andersen,1805,tt16532730,writer
5098,nm0026153,writer,Hans Christian Andersen,1805,tt16532732,writer
5099,nm0026153,writer,Hans Christian Andersen,1805,tt16532734,writer
5100,nm0026153,writer,Hans Christian Andersen,1805,tt16532736,writer
5101,nm0026153,writer,Hans Christian Andersen,1805,tt16532738,writer
5102,nm0026153,writer,Hans Christian Andersen,1805,tt16532740,writer
5103,nm0026153,writer,Hans Christian Andersen,1805,tt16532742,writer
5104,nm0026153,writer,Hans Christian Andersen,1805,tt16532744,writer
5105,nm0026153,writer,Hans Christian Andersen,1805,tt16532746,writer
5106,nm0026153,writer,Hans Christian Andersen,1805,tt16532748,writer
5107,nm0026153,writer,Hans Christian Andersen,1805,tt16532750,writer
5108,nm0026153,writer,Hans Christian Andersen,1805,tt16532752,writer
